ID,性別,OL申込,年齢,機種,P購入,コース,C応募,FM登録,ML購読,通話分数,通話回数,請求額,契約
T1028709,M,0,36,C,0,E,0,0,0,131.56,9,5581,Y
T1028722,F,0,73,A,0,F,1,0,0,74.8,46,8037,Y
T1028738,M,0,38,A,0,E,0,0,0,43.22,2,3837,Y
T1028740,M,0,23,A,0,E,0,1,0,23.37,9,4334,Y
T1028764,F,0,68,A,0,X,0,0,0,31.24,2,7225,Y
T1028770,F,0,84,A,0,E,1,0,1,67.6,19,6559,Y
T1028780,F,0,65,C,2,X,1,0,0,38.83,6,8453,Y
T1028795,M,0,66,A,0,F,0,0,1,26.1,10,7243,Y
T1028805,F,0,31,A,0,E,0,0,0,49.4,8,4413,Y
T1028814,F,0,30,C,0,E,0,0,0,31.67,7,5963,Y
T1028824,M,1,43,B,0,E,1,1,0,55.08,6,4798,Y
T1028837,F,0,83,C,2,F,1,0,0,123.08,73,11735,Y
T1028849,F,0,49,C,0,E,0,1,0,51.67,17,6646,N
T1028855,F,0,84,C,1,E,1,0,1,65.97,27,8717,Y
T1028865,F,0,69,C,2,F,1,0,0,5.14,1,7059,Y
T1028876,F,0,81,B,2,E,1,0,0,154.76,42,6871,Y
T1028881,F,0,77,A,0,F,1,1,0,45.97,4,7153,Y
T1028893,F,0,25,C,0,E,0,0,0,84.18,41,7882,N
T1028903,M,0,37,A,0,X,0,0,0,9.25,1,7469,Y
T1028915,M,0,44,B,0,E,0,0,0,36.98,41,6851,Y
T1028922,M,0,78,B,2,F,1,0,0,76.62,34,6955,Y
T1028932,F,0,43,A,0,X,1,1,0,1.09,5,6184,Y
T1028944,M,0,30,C,0,E,0,1,0,46.48,15,5810,Y
T1028954,M,0,25,A,0,E,0,1,0,39.61,19,4955,Y
T1028977,F,0,23,A,0,E,0,0,0,114.79,19,4002,N
T1028989,F,0,64,A,0,X,1,0,0,29,15,7118,Y
T1028997,F,0,26,A,0,E,0,0,0,27.62,13,4589,Y
T1029005,F,0,37,C,1,E,0,0,0,33.97,14,6713,N
T1029016,F,0,41,C,1,F,0,0,0,60.65,9,8805,Y
T1029023,F,0,46,A,0,E,0,0,0,30.87,6,3541,N
T1029040,M,0,51,B,0,E,0,0,0,42.79,8,5563,Y
T1029059,M,0,49,B,0,E,0,1,0,57.28,10,4810,N
T1029067,F,0,86,A,0,F,1,0,0,66.46,74,6628,Y
T1029079,F,0,59,B,2,E,0,0,1,105.87,43,7071,N
T1029081,F,0,68,B,1,E,0,1,0,20.09,1,4568,Y
T1029090,F,0,46,A,0,F,1,1,0,62.24,8,5969,Y
T1029107,M,0,77,C,2,E,0,0,0,32.95,8,5797,Y
T1029117,M,1,76,B,1,F,0,1,0,26.32,14,7970,Y
T1029121,M,0,53,B,1,E,0,0,0,33.93,2,4505,Y
T1029135,M,0,46,A,0,E,0,0,1,159.1,51,6617,Y
T1029142,F,0,40,A,0,E,1,1,0,65.22,6,3713,Y
T1029161,M,0,33,A,0,F,0,1,0,64.38,29,7655,Y
T1029179,F,1,88,B,1,E,1,1,0,25.93,3,8062,Y
T1029197,M,0,61,B,2,E,1,0,1,83.27,84,9655,Y
T1029200,M,0,38,C,0,E,0,1,0,71.98,3,5815,Y
T1029212,F,0,47,B,2,E,0,0,0,28.11,10,4947,Y
T1029221,F,0,34,A,0,E,0,0,0,74.84,8,3143,Y
T1029232,M,0,78,C,3,F,0,1,1,29.27,6,8724,Y
T1029252,F,1,53,B,1,E,0,0,0,67.57,10,4970,Y
T1029262,F,0,35,C,1,E,0,1,1,61.4,3,5677,Y
T1029285,F,0,81,C,2,F,0,1,0,47.19,17,11131,Y
T1029292,F,0,22,A,0,E,0,0,0,161.77,37,5483,N
T1029304,F,0,26,A,0,E,0,1,0,8.86,11,3885,Y
T1029312,M,0,72,B,2,F,1,0,0,44.48,35,8537,Y
T1029328,F,0,58,A,0,F,0,1,0,82.19,13,8271,Y
T1029337,F,0,52,C,3,F,0,1,0,147.62,26,12166,Y
T1029349,F,0,28,C,1,E,1,0,0,13.09,13,6145,Y
T1029354,M,0,34,B,0,E,0,0,1,48.16,5,4383,Y
T1029363,M,0,26,C,0,E,0,1,0,196.92,53,8227,N
T1029377,F,0,40,A,0,X,0,0,0,102.29,11,6592,Y
T1029389,F,0,79,A,0,X,0,0,0,18.22,2,6616,Y
T1029396,M,0,73,A,0,F,0,1,0,43.46,35,7072,Y
T1029402,F,0,33,C,0,E,1,0,0,28.66,6,5706,N
T1029429,F,0,77,B,0,F,0,1,0,65.68,5,8121,Y
T1029439,M,0,72,B,3,E,0,0,0,4.95,4,7579,Y
T1029442,M,0,75,A,0,E,0,0,0,146.77,42,6340,Y
T1029456,F,0,62,A,0,E,0,0,0,49.98,3,3864,Y
T1029469,F,1,81,B,2,F,1,1,0,25.79,1,8018,Y
T1029471,M,1,83,C,2,F,0,0,0,18.59,4,6928,Y
T1029488,M,0,69,A,0,F,1,0,0,26.49,40,7234,Y
T1029497,F,0,36,A,0,E,0,0,1,26.16,6,3582,Y
T1029506,F,0,73,A,0,X,0,0,0,134.04,75,7514,Y
T1029514,M,1,23,C,0,E,0,0,1,118.76,83,9967,Y
T1029525,M,0,41,C,0,E,0,1,0,5.57,2,5364,Y
T1029539,F,0,70,B,2,F,0,1,0,13.33,8,6251,Y
T1029541,M,0,46,C,0,F,0,0,1,23.05,15,7731,Y
T1029550,M,0,59,B,1,F,1,0,0,38.28,2,7534,Y
T1029562,M,0,55,B,2,X,0,0,0,42.37,2,8590,Y
T1029574,M,0,74,B,3,F,0,0,0,26.34,5,7566,Y
T1029584,F,0,50,C,2,E,0,1,0,92.6,71,9178,Y
T1029591,F,0,37,B,0,E,1,0,1,110.71,31,6051,Y
T1029607,F,0,70,A,0,E,1,0,0,39.29,2,6728,Y
T1029619,F,0,32,B,0,E,0,0,0,92.44,19,5535,Y
T1029626,F,0,54,A,0,E,1,0,0,4.91,2,3524,Y
T1029631,F,1,63,B,0,E,0,0,0,80.76,28,6454,Y
T1029644,F,0,38,B,0,E,0,1,0,92.46,125,11687,Y
T1029654,F,0,38,B,0,E,0,0,1,97.25,6,4242,Y
T1029664,F,0,24,C,0,E,0,0,0,163.4,9,6239,N
T1029685,M,0,60,C,0,F,0,1,0,103.01,12,9775,Y
T1029695,M,0,50,C,1,E,1,0,0,14.3,3,5517,Y
T1029705,M,0,64,C,2,F,1,0,0,90,14,9206,Y
T1029719,F,0,78,C,1,F,1,1,0,22.47,4,7695,Y
T1029720,F,1,74,C,0,E,0,0,0,103.65,14,6132,Y
T1029733,F,0,38,B,0,E,0,0,0,65.5,15,5127,N
T1029744,M,0,57,B,2,E,0,0,0,52.6,10,4934,Y
T1029751,F,0,50,A,0,X,0,1,0,120.25,106,6495,Y
T1029764,F,0,57,C,2,F,0,0,1,7.18,7,7877,Y
T1029770,M,0,59,C,1,E,0,0,0,30.04,7,5837,Y
T1029781,M,0,23,A,0,F,0,0,0,45.32,31,6961,Y
T1029794,M,0,82,A,0,F,1,0,0,71.92,36,6743,Y
T1029805,M,0,36,C,1,E,1,0,0,58.52,10,5533,Y
T1029817,F,0,29,C,0,E,1,0,0,8.52,12,6056,N
T1029828,M,0,47,B,1,E,0,1,0,91.09,7,4327,Y
T1029835,F,1,43,B,1,E,0,0,0,90.11,14,4700,Y
T1029841,M,0,20,A,0,E,0,0,0,31.31,2,3633,Y
T1029851,F,0,34,A,0,E,1,1,0,49.55,8,4434,Y
T1029860,F,0,22,A,0,E,1,0,1,26.15,2,3942,Y
T1029871,F,0,33,B,0,E,0,0,1,6.19,7,4699,N
T1029888,F,0,81,C,1,F,0,0,0,52.35,21,8108,Y
T1029909,F,1,30,C,0,E,1,0,0,124.03,28,6860,N
T1029911,M,0,30,B,1,E,0,0,1,16.1,4,4266,Y
T1029923,M,0,78,A,0,F,0,0,1,27.89,13,6502,Y
T1029943,F,0,37,C,0,E,0,0,1,93.88,17,6461,Y
T1029959,F,1,31,B,1,E,0,0,1,121.99,142,12610,N
T1029976,F,0,40,B,0,E,0,1,0,37.58,7,4668,Y
T1029988,F,0,30,B,0,E,0,0,0,116.82,3,4873,N
T1029997,F,0,60,B,1,E,0,0,1,54.8,4,4597,N
T1030000,F,0,87,C,3,X,1,0,0,101.18,45,8837,Y
T1030012,M,0,43,A,0,X,1,0,0,49.07,53,6557,Y
T1030021,F,0,37,B,1,E,0,0,0,60.43,6,4655,N
T1030034,F,0,25,C,0,E,0,0,0,62.6,40,8433,Y
T1030042,M,0,49,A,0,F,0,0,0,74.91,2,8043,Y
T1030055,M,0,83,C,2,X,0,1,1,33.92,13,8945,Y
T1030067,F,0,58,A,0,X,0,0,0,2.49,7,6637,Y
T1030077,F,0,87,A,0,E,0,1,0,68.24,7,6742,Y
T1030082,M,0,37,A,0,E,0,1,0,0.14,2,3786,Y
T1030090,M,1,41,A,0,F,1,0,0,48.52,15,7772,Y
T1030112,F,0,30,A,0,E,0,1,0,45.62,2,3920,Y
T1030120,F,0,29,A,0,F,0,0,0,89.78,39,8543,Y
T1030133,M,0,78,A,0,F,0,0,0,96.47,30,9443,Y
T1030146,M,0,36,C,0,E,0,0,0,70.02,11,5522,N
T1030159,F,0,36,C,0,E,0,0,0,126.62,25,5913,Y
T1030166,F,0,80,B,2,F,0,1,0,41.65,5,7662,Y
T1030192,M,0,70,C,2,F,0,1,0,44.72,3,9309,Y
T1030209,F,0,49,C,2,F,0,1,0,48,5,8734,Y
T1030214,F,0,80,B,2,F,1,0,1,93.88,60,8735,Y
T1030226,F,0,55,B,1,E,0,0,0,16.47,2,5052,N
T1030237,M,0,51,A,0,X,0,0,1,30.77,1,6909,Y
T1030246,F,0,58,C,1,E,0,0,0,14.59,3,5198,Y
T1030265,M,0,26,C,0,E,0,0,1,98.45,41,7979,N
T1030273,F,0,76,A,0,F,1,1,1,63.1,32,6623,Y
T1030282,M,0,41,B,1,E,0,0,0,58.2,2,4050,Y
T1030307,M,0,54,C,2,F,0,0,1,28.13,7,7536,Y
T1030310,M,0,34,A,0,X,1,0,0,55.27,3,7705,Y
T1030321,F,0,40,A,0,E,0,0,0,93.53,9,3944,Y
T1030331,M,0,23,A,0,E,0,1,0,37.11,9,2989,Y
T1030343,F,0,37,A,0,F,0,0,0,10.4,5,5771,Y
T1030353,F,1,51,C,0,E,0,0,0,30.78,9,4971,Y
T1030363,F,0,31,C,0,E,0,0,0,105.19,16,6434,Y
T1030380,M,0,45,C,0,E,0,1,0,74.67,49,8695,Y
T1030390,M,0,66,B,1,X,1,0,0,86.83,14,7784,Y
T1030405,M,0,55,B,1,E,1,1,0,262.81,47,7453,Y
T1030414,M,0,52,A,0,E,0,0,0,27.02,1,3837,Y
T1030429,M,0,63,A,0,E,0,0,0,47.41,5,3850,Y
T1030438,M,0,82,A,0,F,1,0,1,15.6,8,7191,Y
T1030443,F,0,66,A,0,F,1,0,0,62.59,5,6913,Y
T1030455,M,1,50,C,2,E,0,0,0,32.74,4,5400,Y
T1030464,M,0,65,A,0,X,1,0,0,38.44,7,6531,Y
T1030496,M,0,23,C,2,E,0,0,0,119.47,65,9141,Y
T1030508,M,0,44,A,0,X,0,0,0,54.93,4,6877,Y
T1030512,M,0,85,B,2,X,1,0,0,103.01,23,7668,Y
T1030536,M,0,49,C,0,E,1,0,0,37.03,20,6632,Y
T1030544,F,1,50,B,1,E,0,0,0,132.36,20,6223,Y
T1030555,M,0,52,A,0,E,0,0,0,133.55,39,5457,Y
T1030562,M,1,72,B,1,F,0,0,1,39.94,1,7415,Y
T1030571,M,0,35,B,0,E,0,0,1,65.28,10,5036,N
T1030588,F,0,50,B,0,E,0,1,0,117.23,34,6678,Y
T1030592,M,0,48,B,0,E,0,0,0,73.72,7,4726,Y
T1030604,F,0,59,A,0,E,1,0,0,65.35,15,3978,Y
T1030619,M,0,56,A,0,E,0,1,0,99.69,22,4220,Y
T1030628,F,0,68,A,0,F,0,0,0,22.02,5,6047,Y
T1030637,F,0,56,B,1,E,1,0,0,83.67,18,5609,Y
T1030642,F,0,68,C,3,X,0,1,0,54.68,7,8203,Y
T1030657,M,0,63,A,0,F,0,0,0,20.47,5,5812,Y
T1030660,F,0,70,A,0,E,0,0,0,31.86,19,6821,Y
T1030676,F,0,40,C,1,F,0,0,1,23.45,9,7446,Y
T1030680,M,0,43,B,0,E,0,0,0,123.44,6,4333,N
T1030692,M,0,70,A,0,E,1,1,0,50.9,15,6997,Y
T1030704,F,0,66,A,0,X,0,0,0,82.09,7,6837,Y
T1030714,M,0,88,B,2,E,0,0,0,70.14,68,7339,Y
T1030726,M,0,53,A,0,F,1,0,1,73.55,7,7188,Y
T1030736,M,0,59,B,1,E,0,1,0,59.92,5,4826,N
T1030747,M,0,35,C,2,E,0,0,1,58.39,17,6223,Y
T1030750,M,0,43,A,0,X,0,0,1,92.2,32,6346,Y
T1030768,M,0,68,A,0,F,0,0,0,57.2,2,7747,Y
T1030778,M,0,83,C,3,X,1,0,0,119.56,115,7904,Y
T1030781,M,0,71,A,0,F,1,0,0,66.39,53,6899,Y
T1030791,M,0,83,A,0,X,0,0,1,101.49,147,7066,Y
T1030802,M,0,70,A,0,E,0,1,0,12.95,12,6384,Y
T1030816,F,1,44,C,3,F,0,0,0,35.29,6,7891,Y
T1030826,M,0,76,B,1,F,0,0,0,34.36,3,8043,Y
T1030832,F,0,53,B,1,E,0,0,0,44.62,2,4682,Y
T1030849,M,0,42,B,3,E,0,0,1,100.94,20,5950,N
T1030858,F,0,34,A,0,E,0,0,0,113.78,117,10604,N
T1030861,F,0,27,C,2,F,1,0,0,25.98,2,7495,Y
T1030889,M,0,78,B,1,E,1,1,0,41.1,15,5061,Y
T1030899,M,0,67,C,3,F,1,0,0,7.48,7,8218,Y
T1030903,M,0,51,A,0,F,0,0,0,73.9,17,8147,Y
T1030910,M,0,82,B,3,E,1,0,0,135.51,14,8101,Y
T1030921,M,0,24,C,0,E,0,0,0,42.73,1,5247,N
T1030932,M,0,74,B,1,F,1,0,0,118.02,42,10228,Y
T1030948,M,0,39,A,0,E,1,0,0,31.72,7,3938,Y
T1030954,M,0,50,C,1,E,0,0,0,115.51,18,6078,Y
T1030960,M,0,82,A,0,E,0,0,0,15.99,3,7280,Y
T1030976,F,0,39,A,0,X,0,0,0,39.89,27,6352,Y
T1030986,F,0,47,A,0,F,0,0,0,115.25,45,8343,Y
T1030999,F,0,81,B,2,F,1,0,1,39.82,9,7531,Y
T1031008,M,0,45,A,0,X,0,0,1,14.03,3,6380,Y
T1031018,F,0,84,B,0,F,1,0,1,3.85,14,7533,Y
T1031022,M,0,75,A,0,X,0,0,1,10.88,12,6462,Y
T1031059,M,0,56,C,2,F,0,1,1,125.77,10,11981,Y
T1031061,M,0,46,A,0,E,0,0,0,59.07,4,3820,Y
T1031078,F,0,61,A,0,F,0,0,0,85.89,38,9083,Y
T1031087,M,0,31,C,0,E,1,0,1,37.59,4,5725,N
T1031096,M,0,30,B,0,E,0,0,0,63.14,12,5252,Y
T1031101,M,0,88,C,3,E,0,1,0,50.21,16,8333,Y
T1031112,M,0,33,B,1,E,0,0,0,40.28,17,4921,Y
T1031122,M,0,59,B,2,E,1,1,0,103.97,57,8142,Y
T1031135,M,0,35,A,0,E,0,0,0,72.5,14,4159,Y
T1031147,F,0,63,C,2,F,0,1,0,11.98,20,7611,Y
T1031151,F,0,70,A,0,E,1,0,1,28.51,10,6376,Y
T1031164,M,1,85,C,3,X,0,0,0,36.83,25,8220,Y
T1031177,F,1,74,B,2,F,0,0,0,21.18,2,8019,Y
T1031189,F,0,49,C,2,F,1,0,0,28.81,17,8094,Y
T1031195,M,0,58,A,0,F,0,1,0,8.49,2,5790,Y
T1031209,M,0,37,A,0,E,0,1,0,48.03,9,3756,Y
T1031213,F,0,69,C,1,E,1,0,1,53.39,26,7031,Y
T1031225,M,0,33,C,0,E,0,0,1,43.92,19,6219,Y
T1031234,F,0,35,C,1,E,0,0,1,110.07,28,6537,Y
T1031247,M,0,70,B,2,F,0,0,0,136.82,26,11117,Y
T1031256,M,0,50,A,0,X,0,0,0,33.5,6,6580,Y
T1031269,F,0,76,B,2,F,1,0,0,14.13,26,8934,Y
T1031271,M,0,43,C,1,E,0,1,0,17.38,3,4930,Y
T1031284,F,0,58,A,0,E,0,0,0,68.26,16,4134,Y
T1031296,F,0,30,A,0,E,0,0,0,50.47,23,5314,Y
T1031302,F,0,86,A,0,X,0,1,1,6.67,3,6946,Y
T1031310,M,0,67,B,2,F,0,0,0,38.28,8,7350,Y
T1031323,M,0,81,C,2,F,1,0,1,106.73,23,8455,Y
T1031341,F,0,30,C,0,E,0,0,0,54.18,8,6085,Y
T1031350,M,0,69,B,3,F,1,0,0,71.92,6,8246,Y
T1031367,F,0,69,A,0,F,1,1,0,117.33,14,6612,Y
T1031373,M,0,59,B,1,E,0,0,0,32.02,3,4303,Y
T1031383,M,0,72,B,0,E,0,0,0,45.02,39,6924,N
T1031398,F,0,55,A,0,F,1,1,0,71.09,8,7644,Y
T1031406,F,0,75,A,0,X,0,0,0,38.89,2,8048,Y
T1031423,F,0,45,C,2,E,0,0,0,76.44,20,6320,Y
T1031437,F,0,68,A,0,X,0,0,0,29.15,3,6559,Y
T1031456,M,0,42,A,0,E,1,0,0,41.81,7,4432,Y
T1031481,M,0,56,A,0,F,0,1,0,90.94,20,7895,Y
T1031506,M,0,81,C,1,E,0,1,1,49.27,26,8151,Y
T1031517,F,0,22,B,1,E,0,0,1,111.83,9,5508,N
T1031538,F,0,53,A,0,F,0,0,0,88.83,65,8338,Y
T1031549,M,0,23,B,0,E,1,0,0,21.4,36,6899,Y
T1031552,F,1,63,A,0,F,0,0,0,14.47,13,7167,Y
T1031577,M,0,32,C,0,E,0,0,1,52.25,5,5885,N
T1031581,F,0,42,B,1,E,0,0,1,139.49,31,6863,N
T1031597,F,1,81,B,2,E,0,0,0,53.17,5,4786,Y
T1031607,M,0,77,C,2,F,0,1,0,29.78,10,9104,Y
T1031612,F,0,66,A,0,X,0,0,0,27.7,12,6650,Y
T1031623,M,0,64,A,0,F,0,1,0,34.42,8,6322,Y
T1031634,F,0,31,C,0,E,0,0,0,76.7,2,5256,N
T1031645,F,0,60,A,0,X,1,0,0,20.35,1,6935,Y
T1031651,F,0,37,A,0,F,0,1,0,129.43,65,9532,Y
T1031665,M,0,84,A,0,F,0,0,0,16.53,4,7224,Y
T1031674,F,0,68,B,1,F,0,0,0,75.31,21,8534,Y
T1031686,M,0,23,A,0,E,0,1,0,170.1,27,5344,Y
T1031696,M,0,80,A,0,E,1,0,0,119.58,86,6356,Y
T1031713,M,1,30,A,0,E,0,0,0,15.49,1,3424,Y
T1031724,M,0,34,B,2,E,0,0,0,64.4,44,6846,Y
T1031745,F,0,42,C,1,F,0,0,0,10.03,1,7446,Y
T1031755,F,0,38,A,0,F,0,0,0,11.72,2,5824,Y
T1031766,F,0,81,C,2,E,0,0,0,60.88,28,6817,Y
T1031776,M,0,50,C,2,E,1,1,0,22.43,1,5170,Y
T1031780,F,0,89,B,2,E,1,1,0,17.93,5,7380,Y
T1031820,M,1,64,C,2,F,1,0,0,161.1,10,13093,N
T1031847,M,0,67,B,3,F,0,0,0,25.18,4,7858,Y
T1031855,M,1,83,A,0,X,1,0,0,50.17,48,6568,Y
T1031868,F,0,44,C,0,E,0,0,1,45.78,43,6861,Y
T1031874,F,0,64,B,2,E,1,0,0,55.6,6,4687,N
T1031882,M,0,54,C,1,E,0,1,1,86.3,60,8644,Y
T1031896,M,0,21,B,1,E,0,0,1,184.09,31,6810,N
T1031904,F,1,56,B,0,E,0,1,1,115.11,15,5781,N
T1031917,F,0,48,C,2,X,0,0,1,98.08,34,8322,Y
T1031923,M,0,27,B,0,E,0,0,1,102.65,69,7877,Y
T1031933,M,1,63,B,0,E,1,0,1,15.19,2,4089,Y
T1031946,F,0,57,B,2,E,0,0,1,64.26,1,4251,Y
T1031959,F,0,22,C,0,E,0,0,0,1.9,4,5785,Y
T1031964,F,1,39,B,1,E,0,1,0,33.16,6,4439,Y
T1031972,F,0,81,C,1,F,1,0,0,4.11,5,7450,Y
T1031981,M,0,48,B,1,E,1,1,0,27.87,2,4408,Y
T1032001,M,0,89,A,0,E,1,0,0,72.7,20,7025,Y
T1032012,F,0,50,C,1,E,0,0,0,81.97,13,6814,Y
T1032024,F,0,21,A,0,E,0,1,0,23.98,21,4224,Y
T1032038,F,0,69,C,1,F,0,0,0,72.76,30,7996,Y
T1032040,M,0,45,A,0,F,1,0,0,65.15,19,6970,Y
T1032057,M,0,84,C,2,F,0,0,1,61.61,6,8873,Y
T1032064,F,0,27,A,0,E,0,0,0,70.77,31,5339,Y
T1032078,F,0,52,B,0,F,1,0,0,126.53,35,9775,Y
T1032083,F,0,64,A,0,F,0,0,0,32.09,15,7320,Y
T1032095,F,0,80,A,0,E,0,0,0,68.17,7,3280,N
T1032104,F,0,44,A,0,X,0,1,0,59.6,12,5724,Y
T1032113,F,0,54,B,0,E,0,1,0,94.24,49,7270,Y
T1032125,F,0,60,B,1,F,0,1,0,72.65,34,7575,Y
T1032137,M,0,58,B,1,E,0,0,0,26.85,9,4877,Y
T1032143,F,0,77,A,0,F,1,1,1,15.2,3,7026,Y
T1032171,M,0,30,A,0,E,1,0,0,29.8,2,3994,Y
T1032185,F,0,35,B,0,E,0,0,0,4.85,17,5714,Y
T1032197,F,0,29,B,0,E,0,0,0,13.68,2,4420,N
T1032204,M,0,36,A,0,E,0,1,0,45.3,4,3874,Y
T1032215,M,0,67,A,0,F,0,0,0,35.98,34,6211,Y
T1032220,M,0,33,A,0,E,0,1,0,25.92,2,3564,Y
T1032237,M,0,65,A,0,E,0,0,1,58.16,1,3303,Y
T1032240,M,0,69,A,0,F,1,0,1,80.46,17,7959,Y
T1032250,M,0,48,A,0,X,0,0,0,64.85,33,6445,Y
T1032261,M,0,22,C,0,E,0,0,0,19.01,1,5580,N
T1032276,M,0,22,A,0,E,0,0,0,65.64,9,3768,N
T1032288,M,0,69,A,0,F,0,0,0,167.05,82,10246,Y
T1032295,F,0,23,C,0,E,0,0,0,109.18,170,15019,Y
T1032302,F,0,67,A,0,F,0,1,1,103.89,27,6594,Y
T1032316,M,0,53,A,0,E,0,1,1,30.66,2,3516,Y
T1032325,M,0,37,A,0,F,0,0,0,7.83,10,7263,Y
T1032334,F,0,24,B,0,E,0,0,0,92.06,54,7859,Y
T1032342,F,0,85,A,0,E,0,0,1,83.81,8,7036,Y
T1032353,M,0,68,A,0,E,0,0,0,108.79,2,8217,Y
T1032365,F,0,76,C,1,E,1,0,0,62.86,68,9363,Y
T1032371,F,0,56,B,3,F,1,1,1,26.31,2,7641,Y
T1032382,M,0,64,B,2,F,0,0,0,52.77,11,8954,Y
T1032393,F,0,79,C,2,X,0,0,1,65.75,8,8896,Y
T1032405,M,0,25,C,0,E,0,1,0,32.67,9,5927,Y
T1032413,F,0,84,C,2,F,1,0,0,106.32,33,8033,Y
T1032421,M,0,75,C,2,E,0,0,1,73.06,23,6091,Y
T1032432,F,0,84,A,0,F,0,0,0,36.97,16,7287,Y
T1032446,F,0,87,B,2,F,0,0,0,47.25,7,8089,Y
T1032450,M,0,56,C,1,F,0,0,0,3.08,20,8037,Y
T1032462,M,0,35,A,0,X,0,1,0,110.13,13,6757,Y
T1032477,M,0,40,B,1,E,0,0,0,116.95,32,6560,Y
T1032501,F,0,64,A,0,X,0,0,0,56.49,105,6456,Y
T1032519,M,0,67,A,0,F,0,0,0,5.01,1,4816,Y
T1032527,M,0,33,A,0,E,0,0,0,5.09,1,3356,Y
T1032534,M,1,66,B,0,E,0,0,0,14.94,1,4632,Y
T1032541,F,0,52,C,0,F,0,0,0,56.72,4,8291,N
T1032557,M,0,42,C,0,E,1,1,0,177.88,32,7393,Y
T1032577,F,0,45,B,0,E,0,1,1,110.73,10,4672,Y
T1032584,M,0,86,A,0,X,1,1,0,58.38,13,7282,Y
T1032595,F,0,59,C,2,F,0,1,0,61.19,4,9964,Y
T1032619,F,0,56,B,0,E,0,0,1,56.78,6,4890,N
T1032630,M,0,83,B,2,F,1,0,0,77.8,10,7635,Y
T1032642,F,0,21,A,0,E,0,1,0,95.61,15,4863,Y
T1032650,M,0,72,C,2,F,0,0,0,22.2,2,8340,Y
T1032667,F,0,37,A,0,E,0,0,0,74.7,81,8052,Y
T1032676,F,0,72,C,1,E,0,0,0,77.3,49,7947,Y
T1032683,M,0,22,B,0,E,1,0,0,100.67,8,4488,Y
T1032699,M,0,44,C,1,E,0,0,0,76.73,13,5765,Y
T1032700,M,1,27,C,0,E,0,1,0,46.78,9,5840,Y
T1032716,M,0,42,A,0,E,1,0,1,107.11,15,4611,Y
T1032727,M,0,78,C,1,F,0,0,0,77.04,2,9465,Y
T1032737,M,0,86,B,3,X,1,0,0,20.76,4,7708,Y
T1032742,M,0,87,A,0,F,0,0,0,50.05,21,7188,Y
T1032759,F,0,64,C,1,F,0,0,0,16.65,13,8210,Y
T1032764,M,0,56,A,0,X,0,0,0,23.32,2,6731,Y
T1032774,F,0,65,B,1,E,0,1,0,64.21,5,4614,Y
T1032783,M,0,54,C,1,E,1,0,0,95.05,66,9121,Y
T1032807,F,0,57,A,0,X,0,0,0,74.35,22,6677,Y
T1032815,M,0,55,B,0,E,0,0,0,5.29,4,4479,Y
T1032826,F,0,59,C,2,F,0,1,0,24.64,1,8095,Y
T1032832,M,0,27,B,1,E,0,0,0,77.05,18,5694,Y
T1032847,F,0,70,A,0,E,0,0,0,115.17,17,6253,Y
T1032851,M,0,77,C,2,F,1,1,0,26.2,1,9763,Y
T1032867,M,0,74,B,2,X,1,0,1,31.42,24,7242,Y
T1032874,F,0,57,B,1,E,0,0,0,175.67,86,9873,N
T1032886,M,0,57,C,2,E,0,0,1,10.14,1,5002,Y
T1032893,F,0,44,A,0,E,0,0,1,4.75,4,3582,Y
T1032909,M,0,75,C,1,F,1,1,0,8.78,9,8325,Y
T1032916,F,0,29,C,1,E,0,0,0,30.22,2,5268,Y
T1032928,M,0,32,C,1,E,0,1,0,60.98,15,5927,N
T1032938,M,0,51,A,0,F,0,0,0,31.81,11,5388,Y
T1032941,M,0,52,B,0,E,0,0,1,55.85,6,5108,Y
T1032952,F,0,83,C,2,F,0,0,0,28.19,6,7859,Y
T1032978,F,0,41,B,1,E,0,0,0,61.05,21,5689,Y
T1032988,F,0,21,B,0,E,0,0,0,71.64,7,5382,N
T1032991,M,0,59,A,0,E,0,0,1,27.59,4,3299,Y
T1033003,F,1,83,B,0,F,1,1,1,3.42,17,7952,Y
T1033017,F,0,79,A,0,X,1,0,0,3.12,2,7047,Y
T1033022,M,0,26,B,0,E,0,0,0,32.51,19,5359,Y
T1033031,F,1,52,A,0,F,0,1,1,62.38,48,6490,Y
T1033042,F,0,41,C,0,E,0,0,0,129.25,43,8251,N
T1033064,F,0,67,C,2,F,1,0,0,43.5,14,8790,Y
T1033073,M,0,51,B,3,F,1,0,1,32.2,2,7838,Y
T1033088,M,0,58,A,0,F,0,0,0,125.76,26,8717,Y
T1033099,F,0,21,C,1,E,0,0,0,120.25,5,5366,Y
T1033107,F,0,59,B,0,E,1,0,1,88.64,5,4829,Y
T1033110,F,0,42,C,1,E,0,0,0,31.39,3,5454,Y
T1033135,M,0,73,C,3,X,0,0,0,31.19,2,8717,Y
T1033146,M,0,35,C,1,E,0,0,0,6.83,28,7939,Y
T1033152,M,1,25,C,0,E,0,0,0,45.51,20,6138,Y
T1033166,F,0,70,C,3,F,0,0,1,14.76,6,8552,Y
T1033180,F,0,44,A,0,F,0,0,1,52.88,2,8130,N
T1033194,F,0,48,B,0,E,0,0,0,127.15,13,5100,Y
T1033218,M,0,22,A,0,E,0,0,1,50.23,10,3686,Y
